CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,TIME_DIFF,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,neighborhood,neighborhood_services_district,LOCATION_STREET_NAME,LOCATION_ZIPCODE,LATITUDE,LONGITUDE,Source,completion.time
1.01E+11,4/19/10 15:57,6/7/10 14:03,17:22:05,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE IN THE PAST. ,Graffiti: Ward 1  0111  Other,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,146 Bennington St  East Boston  MA  02136,East Boston,1,146 Bennington St,2136,42.38237,-71.01839,Constituent Call,430.0833333
1.01E+11,4/20/10 13:41,5/3/10 14:14,13:00:33,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ,Graffiti: Ward 9  0901  Other,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,640 Tremont St  Roxbury  MA  02118,South End,6,640 Tremont St,2118,42.341917,-71.074819,Constituent Call,312.55
1.01E+11,4/20/10 15:13,4/27/10 9:57,6:18:44,Closed,Case Closed Case Resolved   please close since this is a test. ,Graffiti: Ward 8  0806  Gang,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,1010-1010 Massachusetts Ave  Roxbury  MA  02118,South Boston / South Boston Waterfront,13,1010-1010 Massachusetts Ave,2118,42.327867,-71.06727,Self Service,162.7333333
1.01E+11,4/21/10 17:50,5/4/10 10:32,12:16:42,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ,Graffiti: Ward 3  0306  Gang,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,1 City Hall Plz  Boston  MA  02108,Downtown / Financial District,3,1 City Hall Plz,2108,42.36042,-71.058274,Self Service,304.7
1.01E+11,4/21/10 20:01,6/7/10 14:01,15:18:00,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND 321 PRINCETON STREET WAS DONE. ,Graffiti: Ward 1  0109  Gang,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,310 Princeton St  East Boston  MA  02128,East Boston,1,310 Princeton St,2128,42.38041,-71.02869,Constituent Call,378
1.01E+11,4/21/10 20:55,5/4/10 9:45,12:12:50,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE FIVE TIMES IN THE PAST. ,Graffiti: Ward 5  0502  Other,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,16-20 Peterborough St  Boston  MA  02215,Fenway / Kenmore / Audubon Circle / Longwood,14,16-20 Peterborough St,2215,42.343966,-71.095737,Constituent Call,300.8333333
1.01E+11,4/22/10 0:08,5/7/10 1:49,15:01:41,Closed,Case Closed Case Resolved ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PWDx_Highway Construction,PWDx,12 Hereford St  Boston  MA  02115,Back Bay,14,12 Hereford St,2115,42.35132,-71.08674,Citizens Connect App,361.6833333
1.01E+11,4/22/10 9:12,7/1/10 14:07,10:04:54,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ALSO  273  281  321  323  325  327  329  337 & 339 SUMMER STREET WERE DONE....SOME OF THE GRAFFITI WAS TOO HIGH AND A CAGED ELECTRIC TRANSFORMER. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,311-319 Summer St  Boston  MA  02210,South Boston / South Boston Waterfront,5,311-319 Summer St,2210,42.349305,-71.048945,Citizens Connect App,244.9
1.01E+11,4/22/10 10:52,4/28/10 12:23,6:01:30,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND 731 PARKER STREET WAS ALSO DONE. THESE SITES HAVE BEEN DONE TWO TIMES IN THE PAST. ,Graffiti: Ward 10  1005  Other,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,818 Parker St  Mission Hill  MA  02120,Mission Hill,14,818 Parker St,2120,42.32792,-71.09918,Constituent Call,145.5
1.01E+11,4/22/10 11:48,5/3/10 10:48,10:22:59,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ,Graffiti: Ward 18  1810  Gang,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,4290-4282 Washington St  Roslindale  MA  02131,Roslindale,10,4290-4282 Washington St,2131,42.28463,-71.12988,Self Service,262.9833333
1.01E+11,4/23/10 9:15,4/30/10 15:07,7:05:52,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE FIVE TIMES IN THE PAST. ,Graffiti: Ward 5  0509  Gang,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,53 Hereford St  Boston  MA  02115,Back Bay,14,53 Hereford St,2115,42.34881,-71.08588,Self Service,173.8666667
1.01E+11,4/23/10 9:19,4/30/10 15:10,7:05:50,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE IN THE PAST. ,Graffiti: Ward 5  0509  Gang,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,360 Newbury St  Boston  MA  02115,Back Bay,14,360 Newbury St,2115,42.34801,-71.08763,Self Service,173.8333333
1.01E+11,4/23/10 9:50,4/29/10 12:26,6:02:35,Closed,Case Closed Case Resolved   THIS GRAFFITI CAN'T BE REACHED BECAUSE IT IS ON THE ROOF TOP....3 STORIES ABOVE THE STREET LEVEL. ,Graffiti: Ward 5  0506  Other,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,99-101 Newbury St  Boston  MA  02116,Back Bay,14,99-101 Newbury St,2116,42.351821,-71.075309,Self Service,146.5833333
1.01E+11,4/23/10 11:24,5/25/10 12:08,1:00:43,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND THE GRAFFITI ON THE THREE JERSEY BARRIERS HAS BEEN REMOVED. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,718-720 Dudley St  Dorchester  MA  02125,Dorchester,13,718-720 Dudley St,2125,42.3183,-71.06762,Citizens Connect App,24.71666667
1.01E+11,4/23/10 11:27,5/11/10 6:17,17:18:50,Closed,Case Closed Case Resolved ,Graffiti: Ward 7  0710  Other,Property Management,Graffiti,Graffiti Removal,PWDx_Highway Construction,PWDx,726 Dudley St  Dorchester  MA  02125,Dorchester,13,726 Dudley St,2125,42.31819,-71.06735,Citizens Connect App,426.8333333
1.01E+11,4/23/10 11:29,5/11/10 6:19,17:18:50,Closed,Case Closed Case Resolved ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PWDx_Highway Construction,PWDx,734 Dudley St  Dorchester  MA  02125,Dorchester,13,734 Dudley St,2125,42.318042,-71.066978,Citizens Connect App,426.8333333
1.01E+11,4/23/10 11:30,5/25/10 11:54,1:00:24,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ALSO  742 DUDLEY WHICH HAS BEEN DONE IN THE PAST AND 746 DUDLEY STREET WERE DONE. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,740 Dudley St  Dorchester  MA  02125,Dorchester,13,740 Dudley St,2125,42.317986,-71.06686,Citizens Connect App,24.4
1.01E+11,4/23/10 11:35,4/27/10 13:12,4:01:36,Closed,Case Closed Case Resolved   PLEASE CLOSE SINCE THE GRAFFITI IS ON THE SECOND LEVEL THE GRAFFITI TEAM CAN'T REACH. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,761 Dudley St  Dorchester  MA  02125,Dorchester,13,761 Dudley St,2125,42.31732,-71.06619,Citizens Connect App,97.6
1.01E+11,4/23/10 11:43,5/3/10 12:53,10:01:09,Closed,Case Closed Case Resolved done 4-30-10 ,Park Maintenace: Non - Parks Facility,Property Management,Graffiti,Graffiti Removal,PARK_Park Maintenance Requests,PARK,4 Cushing Ave  Dorchester  MA  02125,Dorchester,13,4 Cushing Ave,2125,42.31678,-71.065151,Citizens Connect App,241.15
1.01E+11,4/23/10 11:48,6/16/10 5:50,22:18:02,Closed,Case Closed Case Invalid graffiti on private property ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PWDx_Highway Construction,PWDx,516 Columbia Rd  Dorchester  MA  02125,Dorchester,13,516 Columbia Rd,2125,42.31525,-71.06717,Citizens Connect App,546.0333333
1.01E+11,4/23/10 11:53,4/30/10 14:51,7:02:57,Closed,Case Closed Case Resolved ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,BTDT_Traffic Signal_Repair,BTDT,505 Columbia Rd  Dorchester  MA  02125,Dorchester,13,505 Columbia Rd,2125,42.31476,-71.0669,Citizens Connect App,170.95
1.01E+11,4/23/10 11:54,6/16/10 5:51,22:17:56,Closed,Case Closed Case Resolved ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PWDx_Highway Construction,PWDx,519-531 Columbia Rd  Dorchester  MA  02125,Dorchester,13,519-531 Columbia Rd,2125,42.31516,-71.06654,Citizens Connect App,545.9333333
1.01E+11,4/23/10 12:00,5/3/10 12:59,10:00:58,Closed,Case Closed Case Resolved done 4-30-10 ,Park Maintenace: Non - Parks Facility,Property Management,Graffiti,Graffiti Removal,PARK_Park Maintenance Requests,PARK,478 Columbia Rd  Dorchester  MA  02125,Dorchester,8,478 Columbia Rd,2125,42.31408,-71.06799,Citizens Connect App,240.9666667
1.01E+11,4/23/10 12:03,4/30/10 14:50,7:02:47,Closed,Case Closed Case Resolved ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,BTDT_Traffic Signal_Repair,BTDT,505 Columbia Rd  Dorchester  MA  02125,Dorchester,13,505 Columbia Rd,2125,42.31476,-71.0669,Citizens Connect App,170.7833333
1.01E+11,4/23/10 12:04,5/26/10 10:53,1:22:48,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE IN THE PAST. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,519-531 Columbia Rd  Dorchester  MA  02125,Dorchester,13,519-531 Columbia Rd,2125,42.31516,-71.06654,Citizens Connect App,46.8
1.01E+11,4/23/10 12:05,5/27/10 11:01,2:22:55,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE IN THE PAST. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,530 Columbia Rd  Dorchester  MA  02125,Dorchester,13,530 Columbia Rd,2125,42.315644,-71.066998,Citizens Connect App,70.91666667
1.01E+11,4/23/10 12:28,4/30/10 10:17,6:21:49,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETEDAND HAS BEEN DONE IN THE PAST. ,Graffiti: Ward 19  1903  Other,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,406-408 S Huntington Ave  Jamaica Plain  MA  02130,Jamaica Plain,11,406-408 S Huntington Ave,2130,42.32079,-71.11158,Constituent Call,165.8166667
1.01E+11,4/23/10 15:37,4/28/10 8:29,4:16:51,Closed,Case Closed Case Resolved   THIS GRAFFITI CAN'T BE REACHED DUE TO THE HEIGHT. ,Graffiti: Ward 5  0508  Other,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,41 Fairfield St  Boston  MA  02116,Back Bay,14,41 Fairfield St,2116,42.34931,-71.08218,Constituent Call,112.85
1.01E+11,4/23/10 19:04,5/7/10 1:49,13:06:45,Closed,Case Closed Case Resolved ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PWDx_Highway Construction,PWDx,5 Dwight St  Roxbury  MA  02118,South End,4,5 Dwight St,2118,42.34409,-71.0679,Citizens Connect App,318.75
1.01E+11,4/23/10 23:55,5/7/10 13:36,13:13:41,Closed,Case Closed Case Resolved   this request has been completed and some shadows remain. ,Graffiti: Ward 5  0511  Other,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,7 Otis Pl  Boston  MA  02108,Back Bay,14,7 Otis Pl,2108,42.35692,-71.07235,Constituent Call,325.6833333
1.01E+11,4/24/10 9:11,6/7/10 10:32,13:01:20,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE IN THE PAST. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,28 Chelsea St  East Boston  MA  02128,East Boston,1,28 Chelsea St,2128,42.370794,-71.038003,Citizens Connect App,313.3333333
1.01E+11,4/24/10 9:17,7/2/10 5:39,8:20:22,Closed,Case Closed Case Resolved ,Graffiti: Ward 1  0104  Profane Text,Property Management,Graffiti,Graffiti Removal,PWDx_Highway Construction,PWDx,79-89 Meridian St  East Boston  MA  02128,East Boston,1,79-89 Meridian St,2128,42.37214,-71.03879,Citizens Connect App,212.3666667
1.01E+11,4/24/10 9:17,4/28/10 8:22,3:23:04,Closed,Case Closed Case Resolved   THE CITY DOESN'T REMOVE GRAFFITI FROM PRIVATE DUMPSTERS. PLEASE CALL THE COMPANY OR THE RENTER TO HAVE THE DUMPSTER REMOVED. ALSO  ISD CAN BE CALLED 617-635-5300 IF YOU GET NO RESPONSE. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,79-89 Meridian St  East Boston  MA  02128,East Boston,1,79-89 Meridian St,2128,42.37214,-71.03879,Citizens Connect App,95.06666667
1.01E+11,4/24/10 9:18,4/28/10 8:59,3:23:40,Closed,Case Closed Case Resolved   THE CITY DOESN'T REMOVE GRAFFITI FROM PRIVATE DUMPSTERS.  YOU SHOULD CONTACT THE COMPANY OR RENTER AN HAVE THE DUMPSTER REMOVED. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,79-89 Meridian St  East Boston  MA  02128,East Boston,1,79-89 Meridian St,2128,42.37214,-71.03879,Citizens Connect App,95.66666667
1.01E+11,4/24/10 9:20,6/15/10 12:00,21:02:40,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,100 Paris St  East Boston  MA  02128,East Boston,1,100 Paris St,2128,42.37241,-71.03786,Citizens Connect App,506.6666667
1.01E+11,4/24/10 9:38,8/19/10 6:23,25:20:44,Closed,Case Closed Case Resolved ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PWDx_Highway Construction,PWDx,108-110 Liverpool St  East Boston  MA  02128,East Boston,1,108-110 Liverpool St,2128,42.372913,-71.040557,Citizens Connect App,620.7333333
1.01E+11,4/24/10 9:42,4/28/10 13:36,4:03:53,Closed,Case Closed Case Resolved   THE GRAFFITI TEAM CAN'T REMOVE THE TAGS BECAUSE OUR SOLUTION WILL DESTROY THE SIGN. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,1-5 William C Kelly Sq  East Boston  MA  02128,East Boston,1,1-5 William C Kelly Sq,2128,42.374181,-71.038843,Citizens Connect App,99.88333333
1.01E+11,4/24/10 9:44,6/16/10 11:50,22:02:05,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLEETD AND 26 & 28 DECATUR STREET WERE DONE. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,30 Decatur St  East Boston  MA  02128,East Boston,1,30 Decatur St,2128,42.37262,-71.03999,Citizens Connect App,530.0833333
1.01E+11,4/24/10 9:45,6/16/10 11:51,22:02:06,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ALSO  BENCHES  COLUMNS AND SIDEWALKS WERE DONE IN THE AREA. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,23 Decatur St  East Boston  MA  02128,East Boston,1,23 Decatur St,2128,42.372544,-71.040376,Citizens Connect App,530.1
1.01E+11,4/24/10 9:45,4/28/10 13:45,4:03:59,Closed,Case Closed Case Resolved    THE GRAFFITI TEAM WILL NOT REMOVE TAGS BECAUSE THE SOLUTION USED WILL DESTROY THE SIGN. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,108 Meridian St  East Boston  MA  02128,East Boston,1,108 Meridian St,2128,42.3729,-71.03921,Citizens Connect App,99.98333333
1.01E+11,4/24/10 9:46,4/28/10 13:48,4:04:02,Closed,Case Closed Case Resolved   THIS IS A DUPLICATE AND REFER TO CN#101000132314 ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,20 Decatur St  East Boston  MA  02128,East Boston,1,20 Decatur St,2128,42.37277,-71.04032,Citizens Connect App,100.0333333
1.01E+11,4/24/10 9:48,4/28/10 13:54,4:04:05,Closed,Case Closed Case Resolved   THIS IS A CONSTRUCTION SITE THE CONTRACTOR IS RESPONSIBLE FOR THE REMOVAL. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,89 London St  East Boston  MA  02128,East Boston,1,89 London St,2128,42.372142,-71.039723,Citizens Connect App,100.0833333
1.01E+11,4/24/10 9:50,4/28/10 13:58,4:04:07,Closed,Case Closed Case Resolved   THIS IS A DUPLICATE REFER TO CN# 101000132336 ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,99-105 Maverick St  East Boston  MA  02128,East Boston,1,99-105 Maverick St,2128,42.370454,-71.039966,Citizens Connect App,100.1166667
1.01E+11,4/24/10 9:54,6/16/10 9:53,21:23:59,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,106 Maverick St  East Boston  MA  02128,East Boston,1,106 Maverick St,2128,42.370629,-71.0397,Citizens Connect App,527.9833333
1.01E+11,4/24/10 9:56,6/16/10 11:49,22:01:53,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE IN THE PAST. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,2-8 Meridian St  East Boston  MA  02128,East Boston,1,2-8 Meridian St,2128,42.3704,-71.03918,Citizens Connect App,529.8833333
1.01E+11,4/24/10 9:58,6/16/10 11:48,22:01:50,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,9-11 Henry St  East Boston  MA  02128,East Boston,1,9-11 Henry St,2128,42.36975,-71.03995,Citizens Connect App,529.8333333
1.01E+11,4/24/10 9:59,6/16/10 11:48,22:01:48,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,172 Sumner St  East Boston  MA  02128,East Boston,1,172 Sumner St,2128,42.36941,-71.04062,Citizens Connect App,529.8
1.01E+11,4/24/10 11:04,3/9/11 16:39,14:05:34,Closed,Case Closed Case Resolved Graffiti removed following this notification. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PARK_Park Maintenance Requests,PARK,151 Bowdoin St  Dorchester  MA  02122,Dorchester,8,151 Bowdoin St,2122,42.303739,-71.07031,Citizens Connect App,341.5666667
1.01E+11,4/24/10 11:09,4/28/10 15:27,4:04:18,Closed,Case Closed Case Resolved   THIS IS A DUPLICATE AND REFER TO CN# 101000132375 ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,157 Bowdoin St  Dorchester  MA  02122,Dorchester,8,157 Bowdoin St,2122,42.30383,-71.07007,Citizens Connect App,100.3
1.01E+11,4/24/10 11:11,5/26/10 14:32,1:03:20,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,1344 Dorchester Ave  Dorchester  MA  02122,Dorchester,8,1344 Dorchester Ave,2122,42.304653,-71.058856,Citizens Connect App,27.33333333
1.01E+11,4/24/10 11:20,6/3/10 5:56,8:18:35,Closed,Case Closed Case Resolved ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PWDx_Highway Construction,PWDx,1242 Dorchester Ave  Dorchester  MA  02125,Dorchester,8,1242 Dorchester Ave,2125,42.30822,-71.05812,Citizens Connect App,210.5833333
1.01E+11,4/24/10 11:25,5/3/10 13:16,9:01:51,Closed,Case Closed Case Resolved done 4-30-10 ,Park Maintenace: Town Field/Doherty,Property Management,Graffiti,Graffiti Removal,PARK_Park Maintenance Requests,PARK,1591 Dorchester Ave  Dorchester  MA  02124,Dorchester,7,1591 Dorchester Ave,2124,42.2965,-71.0615,Citizens Connect App,217.85
1.01E+11,4/24/10 11:28,5/4/10 16:23,10:04:55,Closed,Case Closed Case Resolved Good morning     Our inspector went to the payphone in question today and this payphone belongs to a private payphone vendor  Churchill Inc of Andover Mass. I have contacted the customer who reported this to advise. We have received several complaints  regarding graffiti on payphones where they were not ours. Is it possible to to to confirm they say Verizon prior to sending them?   Thank you and h ,Graffiti: Ward 15  1509  Other,Property Management,Graffiti,Graffiti Removal,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,1329-1325 Dorchester Ave  Dorchester  MA  02122,Dorchester,8,1329-1325 Dorchester Ave,2122,42.30547,-71.05911,Citizens Connect App,244.9166667
1.01E+11,4/24/10 11:32,5/25/10 11:18,30:23:45,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND 411 BOWDOIN STREET WAS ALSO DONE. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,185 Bowdoin St  Dorchester  MA  02122,Dorchester,8,185 Bowdoin St,2122,42.30443,-71.06913,Citizens Connect App,743.75
1.01E+11,4/24/10 12:56,5/3/10 10:47,8:21:50,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE FOUR TIMES IN THE PAST. ,Graffiti: Ward 20  2004  Gang,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,892-904 South St  Roslindale  MA  02131,Roslindale,10,892-904 South St,2131,42.28851,-71.13464,Self Service,213.8333333
1.01E+11,4/24/10 17:16,5/3/10 10:46,8:17:29,Closed,Case Closed Case Resolved   THIS REQUEST HAS BEEN COMPLETED AND HAS BEEN DONE FIVE TIMES IN THE PAST. ALSO  260 LONGWOOD AVENUE WAS DONE. ,Graffiti: Ward 4  0407  Other,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,14 Westland Ave  Boston  MA  02115,Fenway / Kenmore / Audubon Circle / Longwood,14,14 Westland Ave,2115,42.343206,-71.086749,Self Service,209.4833333
1.01E+11,4/24/10 17:29,5/3/10 12:51,8:19:21,Closed,Case Closed Case Resolved done 4-30-10 ,Park Maintenace: Copley Square,Property Management,Graffiti,Graffiti Removal,PARK_Park Maintenance Requests,PARK,581 Boylston St  Boston  MA  02116,Back Bay,14,581 Boylston St,2116,42.350575,-71.076691,Citizens Connect App,211.35
1.01E+11,4/24/10 18:55,4/29/10 8:01,4:13:05,Closed,Case Closed Case Resolved   THIS IS A DUPLICATE AND REFER TO CN# 101000131920 ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,53 Hereford St  Boston  MA  02115,Back Bay,14,53 Hereford St,2115,42.34881,-71.08588,Citizens Connect App,109.0833333
